area_mm2,delta_T_K,design_idx,flipped,spatial_feasible,spatial_t,spatial_t_K,sys_info,unif_edyp,unif_feasible,unif_t,unif_t_K,verdict
243.76015877818176,5.990000000000009,0,False,True,,332.99,"[7, 3, 1, 1, 0.0014, 144, 128, 524288, 144, 128]",342.4762515472082,True,,327.0,SAFE_BOTH
305.9293613381818,7.080000000000041,1,False,False,,347.35,"[6, 2, 6, 2, 0.0005, 128, 256, 4194304, 128, 128]",324.4789162607496,False,,340.27,INFEAS_BOTH
289.6881715781818,25.50999999999999,2,True,False,,366.81,"[4, 4, 4, 4, 0.0005, 112, 128, 4194304, 64, 128]",386.1857535193819,True,,341.3,UNIFORM_SAFE_SPATIAL_FAIL
322.57974341818186,11.980000000000018,3,False,False,,342.01,"[5, 4, 1, 2, 0.0005, 208, 128, 1048576, 240, 128]",251.44903023033237,False,,330.03,INFEAS_BOTH
291.0788002618181,9.029999999999973,4,False,True,,341.28,"[4, 5, 2, 1, 0.0017, 128, 128, 1048576, 112, 224]",196.33562357452385,True,,332.25,SAFE_BOTH
320.9461715781818,14.75,5,False,False,,349.44,"[6, 3, 6, 3, 0.0005, 112, 128, 4194304, 64, 128]",407.24937711973894,False,,334.69,INFEAS_BOTH
,,6,,,,,"[8, 8, 1, 1, 0.003, 240, 240, 4194304, 256, 128]",,,349.44,,
55.05337157818182,0.25,7,False,True,,325.44,"[2, 2, 1, 1, 0.0005, 64, 64, 524288, 64, 128]",1358.405767040668,True,,325.19,SAFE_BOTH
